rk,is_new_month,is_new_week,is_new_year,cont_nr,ref_date,twrr_net_dly,twrr_net_wtd,twrr_net_mtd,twrr_net_ytd
1797601192,1026577300,385731641,554585574,"West address vote law almost morning quality. Lead focus beyond experience. Shake which list step.
B",Tend als,143.85778320730742,190.48564660658374,63.47661607229575,245.12219438103628
456817089,972321331,-1709950675,-1465426476,Voice because necessary material cause election. Training later question scene despite. Environmenta,Usually ,303.2868328221983,159.79200933315494,483.79746943671756,157.55993549454044
-523180229,1845282720,-1282457599,1659184514,"Fine course million indicate executive last argue. Thus leg produce charge move half poor.
Economy c",Have pho,504.2049428247563,555.2593146786807,646.7631521062094,654.0246094670149
-1475178741,237795491,2024086919,-1705022917,Instead stuff gas middle share popular rate. Name laugh talk book. Wish team parent provide accordin,Consumer,207.03268706392655,11.650602802759096,225.00613063511892,150.53065732779982
-1289110974,-700591363,918196866,990248374,"So study soldier three. Population again summer production some type.
Choose tough staff. Mrs seek c",Stop wei,558.7490526121711,212.1224998196508,371.06285005321274,399.5774890470971
-1204530187,-185788002,52946640,711201536,"Young size just while itself memory. Firm right care year.
Would material total movement focus. Rece",Six seem,745.4521317901247,114.50302314208206,744.201905382752,190.60094960952225
820166158,381428872,1892850809,784253668,Guess eat suddenly our. Style heavy break rather. Peace material appear stand computer as guess. Own,Cup one ,585.6320878082373,655.9069622408323,344.0813022268695,453.66872805389585
623297772,1138628374,-827589674,-1256375056,Fish raise executive mother. Nation notice western director education reality attention suddenly. Pa,Use wide,490.42475876343093,283.5506711680335,297.8045516842946,235.47596017490667
-1365270122,-1112644954,1938314517,361550399,"While until little environmental nor order brother style. History worry green their upon.
The techno",Author a,181.50503018539013,135.66479701205037,441.96577090721655,744.3040994972091
-1083341531,-1509380366,-2074426142,-1985449505,Them describe letter right its. Simple word allow source determine. Week myself need couple response,Mean alw,114.86276427142606,535.3612896346261,1.7664206571255223,714.3860267062585
1994209301,-1748660762,-297216642,-1505589878,"Well add raise bad.
Four start study treatment always. A real order audience however.
Matter attorne",Light cr,225.73180431633625,315.6280266364181,48.13304684395736,488.88639889743393
-1089800165,-1604510927,-1093923497,381775791,"Be change size mention their effect fear.
Voice pass picture build central. Exactly whether short un",Position,429.9818517680311,634.8010062717335,125.80180580301987,32.05297517388212
2139060622,784283142,333309587,-1491392724,Truth professional stock article. Memory interview indicate on. System work success easy other adult,Religiou,564.4263350182285,350.4139369577549,579.380654867277,245.30403446520606
-464286425,738610269,925108884,2020421554,"Throughout second through. Prevent growth level recent news well.
Environmental reflect radio north ",Dog atta,68.9382390098056,605.140372311406,516.889761668899,99.85877044333121
-883264327,-1550424602,-455809281,-422757165,"Deep under age when figure. End full section threat account behavior war. Fill tax particularly.
Arm",Test sig,722.9130882205005,416.376447423415,490.07703931003454,556.5359361886512
-1894082762,-1618281744,-299591668,-610380142,"Paper mention bar put raise recent. Rich through mind simply.
Nation rise worry brother else him. Fo",Expect e,313.3195268095719,379.28585242772823,696.2222398316852,392.2705472278333
-1783244647,1857223765,1775935868,-1907148164,Indeed whole parent present ok actually. Increase into out the management only find.,With con,576.7253197332836,698.5159911898702,463.13467481080636,225.37009405161908
1636904753,-1803593813,-500132579,1766905859,Resource point surface role present expect first. Wife admit half try necessary. Any her form level ,Move typ,615.1631172647443,428.07462513970745,126.7136339159816,476.7886676042435
701365062,1380794905,1558632958,-1799811823,Far receive century stage light. Doctor people news story. Magazine his however subject party apply.,Mission ,749.7293450983724,712.5938468815134,281.4246502246173,244.91016490254543
1729460523,2080862890,-870246490,305147992,Summer hear able like. Recognize after try medical sign. Foot born kid near result. Party accept any,My once ,647.8315431458155,99.67454059179518,137.24502967033288,379.1067462623034
331728651,2045009965,1693222033,-1736622988,Better record direction get product appear. Simple task door. Suffer around give according task mont,Many sto,587.491816207468,645.0351291425424,366.0229146721954,350.22744457684627
-1319507431,1261923705,-2024826720,1327808711,"Job you five build nothing. Produce door easy matter. Lawyer speech serious.
Boy situation conferenc",Security,665.7163989033833,205.83518458198353,438.2847626588201,120.55868156127548
-1535528656,542629836,-1136215488,-740577572,"Father behind rate pass finish. Strong partner candidate.
Human hospital book him special fast. Some",Capital ,574.7393997706557,524.2915116064294,52.3474359578439,730.8278637784756
1012672156,-872354562,-1713149408,2104807006,"Without possible quality city rule.
They page figure institution recent. Deal drug manage.
Move able",Middle m,161.63925932654354,600.1957775213565,454.6448077058446,204.20043945738698
-1357252370,187998068,-1567786057,911983143,"College employee through enough often. Ground religious billion attorney level possible he look.
Sou",Store of,20.09831896633666,574.8179433161603,160.23502375590175,65.10082112732825
709957354,-1439936781,76296961,-603281004,Congress grow contain course man less attention. Indicate let entire green. Medical nearly station e,Democrat,749.240657409415,276.02164277762444,584.5220549701883,569.3579620351368
138078798,-2039619664,-1169902668,686440491,Particularly if follow might. Maintain measure marriage continue edge black. Daughter style network ,Politica,383.784385654954,678.3440287519089,142.4453923979176,183.741119745978
846578594,980774212,1273741491,-1275685579,Call happen imagine board world reach check. Service record security give. Moment senior environment,South la,535.5124390697534,570.1432961822503,661.2343500774942,481.1718793267592
100899132,-1785439552,2020990490,-1026906397,"Person a all support especially budget suggest. Attorney north today.
Six field forward series skin ",White ma,470.20678275246286,43.14823787287408,345.6624124437676,305.9288495029641
862424067,-361855349,1132946515,1010685691,Make story more matter mouth center quite. Piece some something note heart deal. Matter wall issue b,Red posi,545.7245291879598,662.5327073477523,172.81683056334833,201.93421023541484
1206573516,983460490,1693486260,-1408227762,"Almost school wish family. Collection order sure seem big two.
Money number itself appear performanc",Rise ahe,452.87933611003376,599.7809608812283,700.4631272974073,489.1464835022501
76324344,-240619825,1790085572,1718296978,"Yes yard around society feeling picture seem knowledge.
Role example alone management push. Support ",Peace we,350.06327075799686,665.6988004535418,137.187819171191,268.9503129201862
100171295,-1549116326,1540707052,1964150619,"Agreement town cut rest. Offer establish game project tend. Price term loss by up.
Service set defen",Save TV ,326.5790456009095,366.7963435100289,285.9139832001917,380.37539958193906
-253925886,-1412019807,84798382,619619048,"Executive consumer about young. Trial old probably serious partner within friend.
Understand adminis",In hear ,289.3120862029518,776.3398138907731,231.7342819840723,708.4260297818877
-1217646189,-1007861437,626587476,204330707,Art red smile country ago raise side. From when nice memory. Box have accept site heavy debate carry,Kind sha,27.728716630006016,534.0960459266215,143.07768184046225,186.22429778270774
1542205503,-1447767497,-670666142,-1221975016,"Sister theory receive. Provide skill we message poor.
Very usually structure deal. Believe list once",Manageme,764.0101680924502,410.60794668040796,33.81807356408498,650.3703425046592
1372156549,-381012360,-1096402524,-977958269,Down however vote return. North true couple style draw week management. On although significant caus,Factor i,309.8232767067897,255.54788719332905,20.490496011473304,611.2307042605538
596402841,1749151539,-1927795128,525135484,Range budget hundred write. Down most do still sea central. Under pull long feel. Point authority al,Under of,674.35118145139,21.011421671028344,741.2170417990667,406.8499510192547
-842622884,296947617,-1880136303,-1438081393,"Challenge expect face race drive building stop. Music agree option interview line.
Option political ",Environm,523.0330475340944,370.7793744586885,338.5553432434942,765.6708788455907
-2019648364,1448153964,418210279,-1404839145,"Military would hold perhaps. Music ever buy draw American material stock. Seek attack send.
Manageme",Church a,563.5344183636882,254.6595274008217,379.9262752402738,611.1563353954588
-1242778093,466419773,-412662133,542204344,"Into particular lot show rest. Look economic throw safe.
Per long clear over dinner.
Although projec",Between ,121.95700238655269,757.4904678704448,98.64526109107437,212.12731889371537
54172439,111430086,1917106250,-327966107,"Light edge born weight next. Nearly least any back. Serious result center trip student others.
Consi",At focus,393.2148987439363,266.06421902212566,571.8951816986341,661.8116494329059
79868523,-463096601,-476471531,817307072,Somebody attorney stand similar senior south. Stage him true join really collection federal. Fight g,Itself c,354.80495152054306,93.62023640803064,449.72096605377027,682.5882332014454
-1182257102,-864366371,955461484,-51269203,"Brother let technology worker. Thousand happy deal we. Value nothing establish rest food.
Leave star",If write,778.4111611525226,338.22315171561996,745.8630779590972,224.11765733098247
2127633688,-286008876,800999535,-679874311,"Organization fear fear maintain PM plant.
Exist four until in artist into. Account require order lin",Tv when ,65.33702337061327,10.4847799964892,790.8070742038782,176.98692105207422
2121259993,8210120,1268899523,-97806438,Responsibility treatment allow company remember investment phone face. Either office finally seem ad,Firm col,190.548917414506,204.89285618005448,703.1410600852506,245.84132776813647
-138245727,354928087,-1754862285,-1066786558,"Including mother mouth subject. Maintain yard market time. Else financial radio.
Indicate team wall.",Characte,349.64207907027316,793.165599479972,785.4311510835024,755.3594253166816
-1948424263,-1285111055,-1004931555,672419678,"Today any blue alone. They big seem rate seek. Church inside at young.
Entire player mother notice e",Project ,227.61602419821781,473.948703860546,131.8928993937989,516.4983970736168
1549310841,-1831642484,-1533676579,811841048,"Green training wall important piece science wonder.
Price listen cup stay social task south central.",Everybod,174.55317901273764,32.639423438665716,166.810148018687,87.45413230200872
-1817921572,953529092,1053058819,2016115471,"Plant similar system bill later. Modern weight meet.
Significant top production increase director po",Probably,675.1976330469575,165.07496171978283,456.3339200773538,536.4897807142659
603194827,-1990403066,1542623781,-137391963,Difficult she fall maintain poor cup. Challenge cause ball enough. Image true war season allow. Ball,Manage e,712.5799079079128,326.8670498140955,198.14856325988538,793.2102551983367
1946678354,-1389409889,-1413663282,-1867229788,Too sure agreement thank. Picture one dark treat mind trip question be. Maybe real try certain exact,Sit be v,361.3808390460285,304.9138874611177,286.68495584988153,66.4868077029597
-796028085,-1007830569,-87812196,-255507626,"Cause gas law open left public between. Join and rock network million have late.
Indicate dog avoid ",Sea stuf,703.4653124958672,370.73043537902805,252.82143436350765,499.4352197908646
-1372025660,-1941252887,-633005321,1656304731,President apply hot this road. Nation scientist guy determine factor affect. Machine be before its l,Rate mid,344.79587772657425,187.20626867153328,399.8157447211743,386.019410307911
213990666,-1905456731,875445051,243657358,"Pull act down ball really range yes. Until road score research study strategy ask.
Argue entire than",Her thro,573.9335397609806,420.41141649024615,552.3944781975533,298.29176470813866
1700212820,-1050445645,-503579444,-745259474,Camera together use benefit personal light. Least across free prepare everybody manage administratio,Health n,445.87484710832393,775.2043290059412,106.31009250334453,549.8753882857695
976773507,-350960960,-1313577157,908707664,Friend born guy marriage source all than. Great teach something effort wife. Past shake never edge l,Civil co,50.58900022915201,536.0609067366373,7.088282538787257,478.89877933718896
1364158202,-1297041001,2056998002,1392385094,Coach article either direction.,Mr nice ,719.6200353448668,556.4368364942578,348.84928594302755,505.985526603108
276285520,-1280440945,1588252801,1527011981,"Act star happy physical maybe. Large where receive school military.
Food future system news. Break w",Write ra,230.72650632864068,530.1587906218557,448.45065309793483,104.6535601132197
-1864472898,990727360,1148872785,76578719,"Ground job artist information area use. Word half drive event whose.
Line collection area officer ac",Me reach,97.23704945197868,265.2013470890813,308.5231852911687,29.91711324489841
-1931906199,-827207418,1571426473,126441572,Page local interesting total pretty performance Republican. Best blood soon turn certain. Simply box,Consumer,269.5771812353531,447.94625929470766,1.2742878846862833,259.7346033901796
1204890687,1280779241,-213233534,-1742462347,Picture fine maintain give probably indicate left soon. Myself child world now worker purpose sign e,To TV fe,61.12544637406497,732.3138791388329,474.36436918369805,697.2805037432191
-794055816,1008844228,-820429290,361530093,Research information western effect most. Change own quite perhaps arm often. Race water still so co,Look of ,245.91636778264393,86.8733493072563,538.808381948338,261.9716463026768
-584926059,-518058510,-831019547,686179697,"Surface say power table little opportunity. Lay television allow they once job.
Person activity diff",Trip tho,296.7167169075373,467.1145472606463,187.76201752295844,80.36848748305255
-1723897357,-1649663122,-442041896,253947672,"General eat among enter of statement. Stage within happy subject theory check.
Case floor decision y",More min,33.483485002953344,233.57312217679646,490.7659911365892,796.4965336111721
-1594807661,159181416,-431416306,261422954,Important full couple center explain. Quite sport security why standard employee American throw. Cha,Race ano,755.9956297725417,471.1496211242199,520.7247637137261,602.3371477552923
-295450450,-199249113,736472412,937201850,Meet get mention lead agent. Just method ok tell machine everybody recent. Fall above play record na,Represen,401.30311885811784,286.53446728834206,566.3344833769993,340.8067144016582
-1895298763,-2034086755,2141391397,1323819195,Situation event his foreign his know themselves result. Follow moment service forget visit energy ag,Reach be,538.5471366320879,813.2967069489473,619.8337054747477,80.861418840337
-148179269,900816829,-229858183,-1011259395,Boy point account fact city election audience. To which model tell federal poor. I director lose yet,Governme,743.5133603778854,492.2877282183582,753.1081620141111,696.480214369985
-621471381,1197115750,506148686,29744974,Almost else black last. Ever environmental beautiful couple step. Everyone note behind also pattern.,Forward ,616.5926546147958,404.2268628634734,488.4616901132239,126.36003796736958
-590022203,-1271440757,-755196994,-1103443601,Draw community author money give. Really move smile pretty final defense discover within. Official b,Prove la,704.2202011400109,447.445303920762,361.01191159658197,682.8438561929464
528843386,1314453151,-1954102754,-1980382726,Include off find hear anyone win. Current indeed point civil scientist yet. That pressure hand then ,Traditio,812.0082162844027,143.781633397163,532.3831739870169,603.1058633863789
1934092907,952753585,-1601425586,375204879,Again painting turn accept. South away scientist worker night. Owner sort foreign they million ident,Kid must,338.4184785275798,225.4461941000523,496.2585863393896,704.9868126731545
1490972002,217485979,1381163960,-478772734,"Cold identify book contain. Have training song morning.
Play he some into trip. Effect evening story",Radio kn,358.9951449200027,532.4017275748896,70.4188195386495,776.0271694891816
1995524477,2041580514,-1781587491,-851329163,"Feeling already card exactly third forward. His what society pick wind phone machine.
Health really ",Director,59.3654770124911,357.07752203650665,215.35168678347515,302.44896218481097
1159465734,589101508,1433179058,-1290861303,Easy cultural ground where. Well name there business nation population by. Ready he agree ahead also,Media st,741.6988315563099,528.6681283401541,84.19212153659075,109.23876992217888
1260190745,-2112788589,-1824941307,467745064,"Huge politics write. Wait quickly someone interview.
Your good house probably. Matter three necessar",Image ce,480.2777481436106,720.924450035595,76.93523254012726,566.3126950663622
-1455371189,-79613578,1270530542,180524389,"Produce picture effect response. Public market discussion debate to agency.
Cultural everyone energy",Always e,627.5721282242852,655.8447851664494,82.5582277222918,147.41843252857674
-844649603,-1707497239,1684628142,1171523958,Seven economy possible star effort black sense. Good firm least quickly fill computer foreign.,Worker h,685.0423253472875,35.21207063375249,498.683533662343,168.60016864775307
814648236,2117457411,-670563836,882611329,Happen month my American. Woman blood smile go. Modern space food teach participant I him. Cell alon,Agency t,46.05295821784255,174.18554022598082,598.0580611496041,188.58070834825403
-588187928,257869923,419989060,838185963,"And apply write garden seat. War hard unit would score population catch rock.
Project activity event",Bill chi,288.03403077387287,158.4887056954522,44.47385046359083,588.1340253961498
638718076,-412127520,-242977741,-610372678,"Health nature model.
Phone price store international. City nature box pull else most difficult spend",Televisi,807.6625411180783,189.92216627034364,288.4192381001647,549.6988437218333
396686978,1527018608,-1962144407,584062825,Person event own machine blood organization. Day off name college continue. Whole rest relate.,Ground m,2.994361985886062,377.3186104276023,454.59452056440347,62.429287309735706
-268639629,-1699140616,1856809927,-967643758,"Word travel resource. Position community however soldier.
Although its himself either per. Size memo",Security,298.31646699141083,637.9520016020173,839.7806971084676,118.75751502858112
-169919807,-1376231594,-52998291,-1761653170,Mouth attorney significant mouth onto. Mother fill serious pass. Laugh yes wind commercial together ,Cut prop,470.9212551588246,689.0060794584693,266.69989249704724,759.0925897313867
2013471370,1981397131,354077759,438229976,"Cost everything budget key education produce. Wind less wife father.
Box girl smile agree attack. St",Pressure,145.83413368441234,104.40156900182447,310.930120569151,549.1920658251437
884315672,-640407566,-1846473004,-1086535594,"Talk too security southern. Type develop force although. Baby bag little side together.
Cup wrong pe",Right sy,160.26391088308625,731.077643093536,627.1645466129534,642.2324382579336
-687614101,801035843,-599035828,769013236,"Up in foot. Develop small next.
Doctor when we song feeling bar those. Sea become daughter long.",Especial,440.9636878617792,807.7810901339436,376.14376566857084,731.2540030061404
-1867410538,-1610674383,1351519204,1744105674,Door within simple. Outside security current author century several cell not. Weight phone know. Gro,Stop sto,187.6639452478429,524.6189660477221,428.66310107699906,415.4277518400006
2111602005,-2003039148,1271429950,-1464059318,Over activity factor scene agent anyone. Child authority room. Subject general fly service nature hu,Nor huge,10.860099921673624,578.4926368728691,688.9573068516687,510.47276778457916
-968682265,-474623230,1542014649,-1454212787,Evening report fear herself tree ball kid. Shake court say including north send style.,Protect ,582.2059180123437,701.7926441328075,326.3012428659415,736.8671465287127
-1413993714,-1089166152,1052026341,-2058617839,"Glass movie drive name.
Sound against require her. Wish employee challenge most vote ability. Indeed",Happen l,631.3737173578021,715.854453669775,112.1414122213791,66.54585355236281
1198912952,-58820178,1482017919,-255399677,"Add price figure our.
Degree travel certainly key. Report we name ask cover air air. Success country",Minute p,802.955372070436,672.4251912725226,364.3137671262091,497.6747977173863
1035726059,1696419723,1939884732,-983417002,Old worry matter still history everything.,Remain s,837.7051395061557,277.4104462808058,1.6669202461316535,523.4089016830652
-1862237256,-1334081806,-1208720423,78110502,Message be unit board part. Cover top camera leg trial into. Collection decide scientist start charg,Build he,547.5900825152643,408.4974489119732,160.94603605625983,529.8038978295112
1256498463,618955604,2035837504,1618602928,"Our according than civil gas season something. Approach quality suddenly option. Cause garden left.
",Conferen,164.51236212132093,263.934347130731,186.07071640371797,775.7542262762307
1650111075,1947218493,1562235607,-428844584,Middle spring daughter teacher change election evening. Blood situation year off beyond daughter. Ma,Dark rol,22.372716613728773,751.1502860726113,269.8522425436912,338.998263562939
-282003481,1384514293,-1861259683,-845966362,Increase whom Congress look small. Increase move hot security after. Past use accept not apply infor,Scientis,602.3982462664947,537.69871550423,546.8301433353013,250.22053934632422
946130443,-1506860058,1674602659,2143751925,Accept treat of say. Writer whatever term significant professor drug institution. Describe mention w,News pic,322.9261308358774,555.7824955062123,234.70874863122256,195.0294307321052
766004207,-1596184466,-134173442,-639600076,Per knowledge study laugh. Personal down threat not. Agree scene remember pretty boy gun improve.,Meeting ,271.2537027728974,551.9089026894443,660.1100182191665,267.1053108434439
1133793409,1582517095,632188467,-956689707,Law security argue large more course read. None foot human student degree certainly message able. De,Governme,826.7696525254429,656.1360571522056,58.410890898946356,396.73410901689465
-1405276364,-1346876861,1808221016,114788373,Method return before successful employee rich similar establish. Mouth right pick left yourself happ,Program ,398.5717852309677,267.3223946338792,778.513945235769,697.6177730061074
1799670750,-2136304021,1172551225,1392003741,"However morning rock real glass. Record place audience exist whose dinner.
Particularly defense fire",Father p,204.04413853468375,540.7966330722244,726.9396206714979,539.7963529324726
438682983,855956349,-589736817,812282266,"Week particular action goal. Teacher true spring movement argue imagine sure trade.
Community TV kno",Operatio,491.81784408024066,624.2505385676798,573.9458826399165,679.8349579126885
2039411098,-1209937615,-320974942,-1825287972,"Knowledge product company together carry how to.
Expert seat fast decade take then. Task soldier at ",Near par,817.2688337552149,477.44341829043054,653.617474312646,519.4477174269923
809372905,-1221399580,-916367088,1818783266,Pick manager what themselves development. Than month call. Majority moment maintain issue decide.,Positive,124.48663809190855,808.5499435764638,596.9954662336792,816.010859916453
518262591,-654253626,-1214018615,392410552,"Two mission part that customer you involve. And commercial late food this.
Would international train",Energy c,98.82805341576531,80.04764963102001,166.12198875667698,591.0351745506733
2020630603,-1968927652,-2087053092,1768013941,College window responsibility play sister air ask ever. Actually politics name democratic stock each,Look set,411.6678611738029,369.97134276229514,778.2612795634631,801.3064530313636
-1235597566,1749965074,-168960780,2105626781,"Section realize kid mention where relationship.
In through she stay who evening. Else child modern c",Music ba,633.450771588718,6.0286849588682605,350.61344170129115,503.7305059643792
-1257567190,2109587044,1215490480,538211899,"Item window civil night accept. Should once fast go. Prove reach seat.
Course body action require.",Eat educ,63.28335514204476,601.1258012103461,770.3460708338414,814.2177611111949
1882235655,836249241,-1293606457,227927145,Key degree own seem couple. Shoulder four after both outside. Top country tonight week.,Group fa,787.4319547530786,655.6987080881214,76.33169021457427,504.5863722419479
1295435197,-110315937,-1545210600,-1090544239,"Event around opportunity political table look boy.
Season enter test. Four way deal response argue.
",Must not,180.2895402003344,586.8611941828378,657.5577313199686,52.629086805097444
-24158317,-1221871184,272534098,-2000788301,Direction thing all age along Republican. Response not spend current only. Tend leader treat establi,Would na,478.6410264732011,668.4586944870977,413.06980590046624,308.4348079265685
-550874074,-1897241221,1717231856,1600102702,"Form economic with community bad. Difficult remember miss affect local staff support.
Tough face dec",Blue try,544.8781673819786,247.07119928977076,25.898268894678882,345.817120324444
-248473733,343924887,-465408743,-1265703557,"His just game you but condition assume. Entire even their paper.
Administration choice beat military",True mat,803.8801159004597,308.8045531774379,534.3459873193365,627.2398397588355
764182962,1631974552,-1830898041,-672773878,"Hundred soon term health cup guy. Dinner former because data suffer attorney pull.
Play education un",Minute p,130.89499746432062,351.04485588419556,300.8359363249008,34.597591210264504
-824524445,-2004137402,553511519,-1588933043,"Oil local out item concern. Full next yard attack economy everybody religious.
Near store degree eve",Film tas,319.3509433227848,174.36956480793418,433.2937664033897,136.74855988397005
-301288253,-993549528,1043866854,85297397,"Party shake wife single. Mission history factor camera.
Thing space until responsibility style again",Response,405.4043746165349,380.78728934687615,414.5361287006845,583.5846759015014
-92731487,54536100,-1494508090,1976327729,"At trip religious eight development world. Police interview smile entire building beyond nation.
Suc",Chair ow,219.62448168140716,258.462225444595,125.42288109594033,337.2087988899083
-1870830681,2120508230,-1922235535,824662768,Improve forget look dinner establish country. Happen next gas authority college. Stand reason teache,Too stan,142.93684857968535,750.1802254805435,591.7350967109559,663.0263003934903
1175596686,131493575,-1321772887,-2079199398,Section again what own chance hour later. Laugh father team form human piece rest. Kitchen experienc,Situatio,441.5582076326148,164.49291263743336,272.4997309788514,323.9209018858475
1142406681,622353720,-995679600,-381467512,"Certain heavy member skill impact financial. Cell majority very parent across.
Simple first letter.
",Number p,457.77131734947335,702.7328193042804,651.4427923904902,483.55755775986853
633487462,-665496200,282740101,1067221123,"Agent Mr discover. Seat own wish significant.
Month game safe three save respond land sit. Prevent y",Rise app,420.52223986111807,151.66421883107162,738.4743436346288,747.8003407911795
1726015328,-1061144511,-1268229729,-2015922508,Here number political feeling five song. Southern team threat around early become wall. At party imp,Bag each,873.3341023319231,247.78389001357948,655.0136462576415,584.6299759270674
-753010028,-1529567674,2086551238,1500066740,Drop little bring sea people. Consumer tend item whole movement bad police. Treat both debate size a,Stay not,557.1762267436477,499.5818728955295,35.65730965940541,609.6803470228766
222376418,1646249923,-539231092,844242931,Morning student health approach son budget area. Development study environmental meet itself. Realiz,Local pi,81.80731603155357,607.4124283646047,359.0173897002923,842.3931803737349
345475656,1347300529,-1370062531,2072168645,Guy attack box field wide morning traditional. Commercial fear politics down summer.,Notice f,65.7449386937652,198.65912802509564,70.0361997355642,703.9191401119288
-1889874564,-1873672925,-273762816,458267058,"Parent nearly improve order building. Ten example factor by point.
Customer writer fire indicate lev",Food cho,596.4030068050522,535.4413058826324,670.3140817025534,222.11142610748834
-1169661429,-335924344,1534927739,1553190789,I manage certain any value. Site control produce through try win cover.,Former e,874.4608668907616,667.8498515623654,61.08708776686924,265.86250407356795
1082578166,508794255,191037201,-1390900572,"Reason total green dog per and instead. Right likely safe suggest report. Other draw scientist.
Stor",Reduce s,697.4036741697618,527.4353202157972,158.13304476148738,278.5284376464812
-1716269073,1926192290,300580709,-483899536,Language public final whole personal room contain. Soon left trade drug town how. Camera chance true,Leg poli,90.20810669942323,505.62295541166037,266.77725368463746,456.53997646611384
-1611080356,1957143972,-9130878,-383419812,Technology building available national decide environmental trade meeting. Our table reflect away ba,Adult de,270.0270983828016,635.4712519140362,680.8116017323267,265.9847672840317
-2020900334,2041813784,578001815,1172068550,"Conference seat room that where.
For see son method. Run whose political human low hot lay.
Issue fa",Financia,844.215919993979,693.6090545601676,665.0287383988257,401.54742049553266
1817147722,-480242217,1995422480,-1197897661,"Professor sense capital main Democrat task find tell. Court face themselves western.
Consumer hundre",Sport un,295.6317030671616,222.58557891125665,48.29465532089013,450.2883233762053
-1173154762,951944109,1811289331,-1908085567,"You position region crime black. These five report analysis tend.
Already so happen. Evening manager",Choose t,831.4526703182939,586.3651904145938,744.4291655949704,606.2986795604105
-100659691,1011419587,-1924395839,-493467532,Certainly lawyer floor particular. Guy notice attack shake. Science feeling happy player particularl,Reason f,255.8287272714058,166.56991469852326,389.25886859914806,766.2256129000384
-1765166347,1342158915,-881821343,1412659619,Trial change down few prove. Everyone tend analysis scientist skin suggest unit. Brother else despit,Pay anyt,541.0593038378684,424.5164265224759,875.6043200210618,231.58007213978854
1210880334,280122993,-155547919,-792739654,Author focus these consider at natural. Student benefit western member president. Together memory ag,From him,303.7066079274115,262.610395747972,683.7178795570602,66.69000633520677
-127387238,929236071,-259118923,374345200,"Surface wait system you hear front.
Parent name serve town any no us.
Water every treat film. Both m",Yes beca,818.7411992668988,15.017002173405132,847.7680671399266,368.2133181607125
451871620,315368872,-341247934,-1059221634,Second only court hundred dark. Number which back try out seat act. Room majority stop everybody eat,Word eve,255.4595034322562,16.083675780594987,895.4133636480366,826.5536909403695
109360852,-1043649954,-456514222,-945281317,Probably material fear last. Yard woman born media general sense. Describe message carry family qual,Thought ,882.0995324773553,700.2917298726709,834.8437084628979,582.55574522444
1060049315,269686935,-1939749346,-1359494728,Picture talk town understand sort bring. Myself board shoulder blue debate. Total lay center technol,Describe,567.4100133529179,839.144428994104,727.6138208629233,208.46217751222107
1036292074,-1293213237,-722619116,-994668041,Near thousand company medical fly age design water. Anyone age others or culture. Almost her tonight,Beat gen,611.2567551024988,753.1858359640604,180.20269994889185,367.08983910326185
-1807765000,981316168,160727683,-1214779398,Direction it still us animal add arrive bed. Executive member light of method manager exactly involv,Wear nea,352.2262001620251,842.2477046975765,190.84867849401536,818.2297286379751
1426899469,1312906023,-724635676,-1937920062,Alone some response focus. Community daughter lay summer forget computer former.,Message ,331.0880232126595,214.36992935700727,421.7029262755071,254.7658282129926
-1191756462,-944045488,180703726,-1304730398,"Matter life difference. Shoulder image administration west themselves international follow.
Research",Perhaps ,597.2844134854292,64.30142942079236,701.7702355491028,187.61142027676613
1112488714,-1278240684,1973303047,-707408581,Large section behavior impact court modern movie. Baby particular customer represent authority. Cons,Difficul,740.4349727742534,39.71655798677595,659.6276589921674,527.8717107282578
-1052980714,-1035572101,-1092906140,1777165838,Dog certain only benefit character. Seek few alone fire mother natural. Tv somebody politics manage ,Whom cho,5.346873977548949,548.5325109089359,341.9316852614085,140.5324126774234
1212457865,1435924778,-802760274,925796903,"Almost still very song field. Really because put father central. Man wrong west wish.
Industry two m",Writer s,775.1813383395921,7.6508012472580145,667.420085021666,124.60675494030637
-1560095032,-276224190,-139134967,-249124269,Economic case politics design above least loss. Allow economic institution citizen option test. Atta,Allow ef,429.1338751809444,475.12323798158485,418.7768311286083,377.685908591381
-415722713,293357805,-1382909801,1662621276,Suffer structure such office art. Nothing prepare field mean book woman. But generation natural add ,Accordin,588.1266973488022,638.6657901159091,724.1967296649319,772.6075612841496
-9137353,1401527866,1968698626,-699634907,Hot necessary several size. Hear personal sister girl under. Listen race be sometimes occur position,Central ,136.97689548820986,342.22867285764164,667.2393122401884,649.1489044482162
-835412150,406417562,-1238788181,1362056652,"Everything listen reflect over little build PM. Us win fear improve design then responsibility.
Radi",Expect s,398.773883873089,39.87981134673961,805.6794517146955,679.3151941679444
1325045536,973843776,-2022037080,-1475856785,"Turn generation magazine. Special leader camera person foreign. Man wife it send argue laugh.
Drop w",Order re,555.5704020730201,354.84826582506196,547.741318220359,881.2814947659853
-1793204244,-1246932662,-1291576703,539238744,Rock citizen suffer address together fall around question. Trouble when above away. Goal message all,Because ,86.28467347760703,400.79377240497183,169.60953745852675,579.7489633570923
1153999256,210227852,2029771916,-1254885219,"Analysis citizen subject process with blood make.
Budget nature apply decade also.
Prepare sister mo",Environm,189.8020116381137,601.8611026307879,869.3095691136092,798.5336231153251
-1902664523,-1930456562,990197899,1637885796,Table training little firm military individual relationship. Ok huge soon do each. Clear say send. S,Though m,661.5136654256565,77.56712628936954,608.086781787208,192.58953119925698
